Ngày,Thành_phố,Khu_vực,Nhiệt_độ,Áp_suất,Tốc_độ_gió,Hướng_gió,Độ_ẩm,Chỉ_số_UV,Lượng_mưa,Thời_tiết,AQI,PM2.5,PM10,CO,NO2,SO2,O3
2023-05-02,Vũng Tàu,Nam Bộ,29.2,1000.8,3.6,223,86.7,0.5,0.0,Mây,48.0,33.9,75.6,2.71,15.7,11.7,18.4
2023-05-02,Hạ Long,Bắc Bộ,32.6,1001.2,7.9,72,83.6,3.9,0.0,Nắng,61.0,41.5,68.6,3.72,14.4,14.6,20.9
2023-05-03,Hà Nội,Bắc Bộ,27.3,1008.6,6.5,157,78.2,1.9,19.1,Mưa vừa,63.0,53.1,71.2,3.16,14.9,6.8,15.2
2023-05-03,TP Hồ Chí Minh,Nam Bộ,31.0,998.8,0.7,143,90.0,4.5,42.6,Mưa to,68.0,48.7,65.8,3.74,12.0,10.0,21.4
2023-05-03,Đà Nẵng,Trung Bộ,29.3,998.8,4.7,171,81.8,3.0,0.0,Mây,54.0,43.7,78.0,2.53,1.7,3.9,12.6
2023-05-03,Hải Phòng,Bắc Bộ,26.4,999.5,0.6,352,73.7,2.0,81.6,Dông,24.0,15.1,22.2,1.15,3.6,6.0,0.0
2023-05-03,Cần Thơ,Nam Bộ,26.0,997.9,2.7,314,87.2,4.5,0.0,Nắng,48.0,37.3,63.0,3.23,14.2,11.3,11.9
2023-05-03,Huế,Trung Bộ,29.5,988.9,2.9,111,72.2,12.0,0.0,Mây,44.0,28.7,50.1,2.94,5.9,0.4,17.6
2023-05-03,Nha Trang,Trung Bộ,32.3,998.5,0.7,158,74.3,0.7,1.7,Mưa nhẹ,35.0,23.8,42.1,1.23,10.1,5.6,0.0
2023-05-03,Đà Lạt,Tây Nguyên,18.5,997.0,2.1,355,90.6,1.5,0.0,Nắng,27.0,28.5,47.1,0.99,12.3,4.4,7.6
2023-05-03,Vũng Tàu,Nam Bộ,28.8,1001.6,6.6,41,88.2,1.9,45.8,Mưa to,47.0,35.3,35.7,2.35,8.1,4.5,24.1
2023-05-03,Hạ Long,Bắc Bộ,30.8,1011.8,5.5,190,75.3,4.6,4.3,Mưa nhẹ,63.0,30.7,38.6,2.84,2.9,11.8,20.3
2023-05-04,Hà Nội,Bắc Bộ,31.0,1006.2,0.8,39,71.7,2.0,34.6,Mưa to,58.0,48.4,85.8,2.49,17.9,12.4,16.0
2023-05-04,TP Hồ Chí Minh,Nam Bộ,27.0,998.7,2.1,95,83.8,1.4,0.0,Nắng,97.0,73.6,82.1,5.42,22.7,18.1,20.6
2023-05-04,Đà Nẵng,Trung Bộ,28.2,998.4,5.3,70,73.8,10.3,0.0,Nắng,41.0,33.0,56.8,3.21,8.1,4.1,5.7
2023-05-04,Hải Phòng,Bắc Bộ,26.7,994.5,2.1,357,80.1,2.1,29.4,Mưa to,50.0,40.7,68.4,2.28,9.3,0.0,11.9
2023-05-04,Cần Thơ,Nam Bộ,28.1,998.6,5.5,227,86.1,1.0,35.6,Mưa to,60.0,46.9,66.2,2.64,13.3,2.2,13.3
2023-05-04,Huế,Trung Bộ,30.6,997.8,3.3,3,70.1,2.8,0.0,Nắng,46.0,27.3,50.8,2.44,5.5,13.7,2.2
2023-05-04,Nha Trang,Trung Bộ,28.3,993.6,1.6,302,80.5,2.3,16.5,Mưa vừa,34.0,18.8,24.3,1.43,7.6,0.0,16.4
2023-05-04,Đà Lạt,Tây Nguyên,19.0,1006.7,1.3,349,82.3,6.2,58.8,Dông,35.0,26.6,47.9,1.64,15.5,5.7,0.0
2023-05-04,Vũng Tàu,Nam Bộ,32.6,988.8,4.2,43,81.8,3.1,46.4,Mưa to,54.0,39.5,59.0,3.65,15.7,4.0,12.0
2023-05-04,Hạ Long,Bắc Bộ,32.3,1004.7,0.7,240,74.6,4.1,5.0,Mưa vừa,56.0,46.4,69.5,2.93,14.5,10.5,8.3
2023-05-05,Hà Nội,Bắc Bộ,30.9,993.4,9.1,282,80.6,0.9,80.4,Dông,53.0,41.7,70.7,2.09,12.2,8.8,14.7
2023-05-05,TP Hồ Chí Minh,Nam Bộ,32.0,999.1,4.0,109,83.4,1.1,8.5,Mưa vừa,79.0,59.8,90.1,3.94,20.1,10.7,18.7
2023-05-05,Đà Nẵng,Trung Bộ,27.0,1001.0,7.6,122,76.8,2.0,0.0,Nắng,34.0,34.9,61.1,1.72,5.1,4.2,4.2
2023-05-05,Hải Phòng,Bắc Bộ,33.9,1007.1,1.1,216,74.8,2.5,0.0,Nắng,65.0,51.7,66.3,3.88,13.7,6.7,11.8
2023-05-05,Cần Thơ,Nam Bộ,30.3,991.6,7.0,159,84.8,2.9,67.8,Dông,25.0,16.3,22.3,0.0,5.8,5.5,9.3
2023-05-05,Huế,Trung Bộ,28.5,1004.4,5.4,294,77.1,8.9,3.7,Mưa nhẹ,43.0,27.8,27.1,2.24,11.1,5.6,10.2
2023-05-05,Nha Trang,Trung Bộ,27.7,1006.2,3.8,237,65.0,1.0,0.0,Mây,33.0,15.6,26.9,1.54,5.9,7.8,15.1
2023-05-05,Đà Lạt,Tây Nguyên,12.8,1001.1,2.8,331,93.4,1.8,64.7,Dông,17.0,10.5,2.9,1.76,4.3,5.4,3.8
2023-05-05,Vũng Tàu,Nam Bộ,30.0,1008.1,4.9,232,82.0,1.1,0.0,Nắng,46.0,33.7,46.3,2.76,0.0,5.9,1.9
2023-05-05,Hạ Long,Bắc Bộ,29.0,1006.3,2.5,212,87.7,1.0,41.7,Mưa to,52.0,45.1,71.2,3.17,4.7,4.8,11.8
2023-05-06,Hà Nội,Bắc Bộ,28.9,1003.6,9.2,144,84.4,3.8,24.7,Mưa vừa,72.0,57.9,81.7,2.39,10.5,15.7,20.6
2023-05-06,TP Hồ Chí Minh,Nam Bộ,30.5,1003.9,1.9,269,84.1,0.6,0.0,Mây,80.0,64.4,85.6,4.37,21.9,14.8,25.1
2023-05-06,Đà Nẵng,Trung Bộ,32.6,1009.3,5.8,65,76.1,2.5,9.0,Mưa vừa,51.0,31.3,56.1,0.94,12.3,9.2,16.8
2023-05-06,Hải Phòng,Bắc Bộ,27.9,1001.0,3.4,321,88.4,0.6,7.5,Mưa vừa,50.0,37.3,61.8,2.12,10.1,9.5,8.9
2023-05-06,Cần Thơ,Nam Bộ,30.4,1004.2,4.6,346,82.1,6.6,46.0,Mưa to,47.0,36.8,63.9,2.66,13.2,12.1,4.3
2023-05-06,Huế,Trung Bộ,26.9,1001.7,3.3,29,63.4,2.6,3.3,Mưa nhẹ,29.0,21.9,31.7,1.27,2.8,10.4,9.5
2023-05-06,Nha Trang,Trung Bộ,29.2,1002.8,4.6,214,68.8,0.5,0.8,Mưa nhẹ,29.0,22.5,46.9,1.74,1.8,4.5,0.5
2023-05-06,Đà Lạt,Tây Nguyên,13.6,1005.0,5.0,170,89.8,0.3,0.0,Nắng,46.0,39.5,32.5,2.78,13.1,3.9,9.1
2023-05-06,Vũng Tàu,Nam Bộ,31.7,1002.0,2.1,105,74.6,2.3,0.0,Nắng,63.0,49.0,73.0,3.81,14.1,9.1,20.1
2023-05-06,Hạ Long,Bắc Bộ,29.3,987.9,3.1,194,84.7,10.2,0.0,Nắng,57.0,47.1,68.7,2.26,16.4,0.3,16.3
2023-05-07,Hà Nội,Bắc Bộ,28.6,999.6,2.3,333,90.9,0.6,22.5,Mưa vừa,75.0,52.8,61.6,3.48,21.1,13.7,11.5
2023-05-07,TP Hồ Chí Minh,Nam Bộ,31.4,990.9,3.0,43,82.0,1.2,6.9,Mưa vừa,65.0,48.8,57.4,2.5,9.2,12.2,17.3
2023-05-07,Đà Nẵng,Trung Bộ,26.5,1002.8,2.1,20,76.0,3.3,0.0,Nắng,28.0,22.0,33.1,1.53,4.6,4.9,5.0
2023-05-07,Hải Phòng,Bắc Bộ,30.7,997.8,1.4,131,78.7,1.8,0.0,Mây,92.0,67.6,95.9,5.5,24.7,13.1,29.3
2023-05-07,Cần Thơ,Nam Bộ,28.6,1006.2,8.7,271,79.0,7.5,0.0,Nắng,50.0,34.9,60.2,3.47,8.3,13.5,17.5
2023-05-07,Huế,Trung Bộ,23.1,999.6,10.1,29,67.0,2.8,0.0,Nắng,27.0,24.5,49.5,1.96,2.6,0.0,0.0
2023-05-07,Nha Trang,Trung Bộ,31.9,999.6,4.2,300,61.4,4.9,36.9,Mưa to,31.0,25.2,20.6,1.1,5.6,7.9,5.3
2023-05-07,Đà Lạt,Tây Nguyên,13.2,994.8,3.4,36,83.3,1.1,0.0,Nắng,55.0,34.7,51.3,2.78,3.7,7.8,14.1
2023-05-07,Vũng Tàu,Nam Bộ,26.2,994.7,2.5,139,82.4,0.6,0.0,Nắng,43.0,37.2,49.6,2.99,13.6,2.3,0.0
2023-05-07,Hạ Long,Bắc Bộ,30.6,998.0,3.8,118,82.4,5.1,0.0,Nắng,62.0,43.7,53.0,2.84,9.1,10.6,11.7
2023-05-08,Hà Nội,Bắc Bộ,32.9,1002.2,2.2,288,71.9,1.8,60.2,Dông,42.0,35.6,39.5,2.25,14.8,11.6,10.3
2023-05-08,TP Hồ Chí Minh,Nam Bộ,31.1,1004.1,8.1,277,74.9,1.1,9.3,Mưa vừa,77.0,51.5,57.9,4.11,18.1,17.7,19.3
2023-05-08,Đà Nẵng,Trung Bộ,31.9,1005.1,5.5,82,81.2,4.5,0.0,Nắng,48.0,26.9,35.5,1.9,13.3,6.2,15.1
2023-05-08,Hải Phòng,Bắc Bộ,36.5,991.2,3.5,119,87.3,3.0,0.0,Mây,65.0,47.5,54.9,2.87,7.1,6.4,17.4
2023-05-08,Cần Thơ,Nam Bộ,34.2,999.6,5.6,77,84.8,1.6,51.3,Dông,50.0,34.3,55.2,2.31,16.1,8.7,17.9
2023-05-08,Huế,Trung Bộ,31.1,1005.7,1.6,353,72.9,3.0,0.0,Nắng,35.0,29.2,28.5,1.03,3.8,5.2,12.6
2023-05-08,Nha Trang,Trung Bộ,29.5,1001.6,3.6,255,72.2,0.4,0.0,Nắng,38.0,26.4,50.1,1.92,7.8,3.6,5.2
2023-05-08,Đà Lạt,Tây Nguyên,17.2,1001.3,5.2,71,91.5,0.8,0.0,Nắng,47.0,36.1,66.0,2.41,18.2,11.8,6.7
2023-05-08,Vũng Tàu,Nam Bộ,30.5,997.6,3.8,7,77.2,5.2,24.8,Mưa vừa,49.0,41.0,47.2,2.3,7.0,2.0,13.3
2023-05-08,Hạ Long,Bắc Bộ,30.8,1001.3,2.6,180,77.2,3.6,0.0,Nắng,61.0,47.7,61.1,2.74,15.8,10.6,14.4
2023-05-09,Hà Nội,Bắc Bộ,33.8,1003.3,4.8,164,78.1,0.5,0.0,Nắng,83.0,48.2,69.1,4.59,17.0,16.1,17.8
2023-05-09,TP Hồ Chí Minh,Nam Bộ,34.3,1003.4,1.1,209,80.4,1.6,36.6,Mưa to,55.0,41.9,68.4,2.88,16.5,12.3,9.1
2023-05-09,Đà Nẵng,Trung Bộ,27.9,991.7,7.7,195,73.8,4.2,0.0,Mây,45.0,34.1,33.6,2.58,18.9,6.4,1.5
2023-05-09,Hải Phòng,Bắc Bộ,30.7,1001.3,3.1,290,70.3,1.8,0.0,Nắng,35.0,28.3,55.9,1.91,5.9,10.5,13.3
2023-05-09,Cần Thơ,Nam Bộ,30.4,994.4,0.6,161,82.7,0.4,0.0,Nắng,51.0,40.2,61.1,2.12,7.8,15.0,12.1
2023-05-09,Huế,Trung Bộ,34.7,999.8,0.8,153,75.1,3.0,0.0,Nắng,53.0,41.6,81.8,2.0,1.6,4.3,6.4
2023-05-09,Nha Trang,Trung Bộ,30.1,1000.9,4.5,305,73.4,2.6,0.0,Mây,49.0,44.6,63.2,2.84,14.4,10.2,11.6
2023-05-09,Đà Lạt,Tây Nguyên,17.2,994.3,9.1,251,93.6,0.8,59.2,Dông,14.0,17.9,23.8,0.52,11.3,3.7,10.0
2023-05-09,Vũng Tàu,Nam Bộ,30.4,1003.5,7.5,281,77.0,3.5,0.0,Nắng,50.0,51.1,79.9,3.49,11.3,12.3,18.8
2023-05-09,Hạ Long,Bắc Bộ,26.4,1000.0,7.8,321,80.5,0.7,39.7,Mưa to,39.0,27.0,22.5,1.44,0.0,7.9,17.6
2023-05-10,Hà Nội,Bắc Bộ,39.0,993.5,4.5,69,80.6,0.4,34.8,Mưa to,78.0,60.6,81.0,2.7,8.8,12.7,17.3
2023-05-10,TP Hồ Chí Minh,Nam Bộ,25.6,1004.7,3.0,32,74.1,0.9,33.6,Mưa to,67.0,51.7,72.7,3.23,15.3,14.3,17.0
2023-05-10,Đà Nẵng,Trung Bộ,29.6,1008.9,2.5,307,81.4,5.9,0.0,Mây,59.0,45.8,74.6,2.66,19.2,9.7,11.3
2023-05-10,Hải Phòng,Bắc Bộ,25.9,1000.9,10.2,96,78.3,2.9,0.0,Nắng,60.0,46.9,63.9,2.96,12.1,11.9,18.0
2023-05-10,Cần Thơ,Nam Bộ,29.7,996.0,8.3,55,87.1,2.8,0.0,Nắng,59.0,39.0,49.7,3.71,13.7,4.8,18.3
2023-05-10,Huế,Trung Bộ,28.5,1004.2,1.1,275,80.0,2.9,0.0,Nắng,45.0,32.9,45.7,2.16,12.0,0.5,4.0
2023-05-10,Nha Trang,Trung Bộ,27.8,997.8,9.4,49,78.4,6.2,0.0,Nắng,33.0,29.0,58.5,1.26,1.4,1.7,8.0
2023-05-10,Đà Lạt,Tây Nguyên,15.3,1000.5,1.1,32,88.8,0.3,32.2,Mưa to,41.0,22.1,39.0,3.07,9.3,10.5,5.1
2023-05-10,Vũng Tàu,Nam Bộ,29.2,1005.8,0.7,214,91.5,1.0,38.2,Mưa to,43.0,38.0,52.8,2.12,5.1,12.6,18.5
2023-05-10,Hạ Long,Bắc Bộ,31.0,994.4,3.0,159,75.0,4.9,0.0,Mây,72.0,50.0,70.4,2.68,13.5,11.1,22.7
2023-05-11,Hà Nội,Bắc Bộ,31.6,1006.6,3.2,332,70.6,2.4,0.0,Nắng,69.0,35.4,44.4,4.08,16.0,12.0,11.1
2023-05-11,TP Hồ Chí Minh,Nam Bộ,32.0,1000.6,4.1,15,84.5,1.5,56.0,Dông,44.0,29.3,50.1,2.77,9.7,4.1,10.4
2023-05-11,Đà Nẵng,Trung Bộ,31.3,998.3,1.2,221,74.7,0.7,0.0,Nắng,46.0,39.9,56.6,1.27,15.4,5.3,17.1
2023-05-11,Hải Phòng,Bắc Bộ,30.5,999.5,2.3,200,77.9,2.6,10.7,Mưa vừa,52.0,39.9,37.7,2.41,13.2,10.3,2.3
2023-05-11,Cần Thơ,Nam Bộ,28.2,1004.5,5.3,163,72.6,0.6,13.6,Mưa vừa,44.0,40.3,67.3,2.07,8.2,12.6,9.4
2023-05-11,Huế,Trung Bộ,28.5,1001.5,5.6,43,68.2,3.8,16.9,Mưa vừa,38.0,32.3,39.8,2.26,11.4,2.2,6.8
2023-05-11,Nha Trang,Trung Bộ,29.8,999.1,4.0,136,69.9,10.4,9.2,Mưa vừa,21.0,13.1,7.2,0.79,3.7,6.0,11.4
2023-05-11,Đà Lạt,Tây Nguyên,14.9,994.6,2.4,201,82.7,0.4,0.0,Mây,33.0,25.9,33.8,1.52,11.8,7.7,8.1
2023-05-11,Vũng Tàu,Nam Bộ,27.3,995.0,3.6,297,83.2,0.3,9.7,Mưa vừa,49.0,40.0,78.6,1.6,10.2,14.1,6.4
2023-05-11,Hạ Long,Bắc Bộ,23.3,1002.0,2.6,139,85.5,0.1,10.8,Mưa vừa,54.0,38.8,49.8,1.78,6.8,9.1,3.0
2023-05-12,Hà Nội,Bắc Bộ,35.6,1000.6,5.6,250,76.1,0.2,13.2,Mưa vừa,80.0,58.2,76.9,4.81,18.6,14.5,24.8
2023-05-12,TP Hồ Chí Minh,Nam Bộ,30.7,1004.2,3.4,56,86.7,1.7,32.0,Mưa to,51.0,35.9,62.4,1.69,9.9,4.8,20.0
2023-05-12,Đà Nẵng,Trung Bộ,27.2,1002.4,3.4,306,79.2,8.5,0.0,Nắng,61.0,44.5,68.7,2.46,11.1,7.6,14.3
2023-05-12,Hải Phòng,Bắc Bộ,30.2,994.8,2.7,116,85.8,1.0,13.9,Mưa vừa,67.0,53.3,86.1,1.99,15.8,15.8,20.8
2023-05-12,Cần Thơ,Nam Bộ,29.0,997.2,9.1,19,75.6,4.4,0.0,Nắng,47.0,30.6,35.9,2.31,7.4,10.8,10.8
2023-05-12,Huế,Trung Bộ,28.0,994.1,12.4,327,75.2,1.3,0.0,Nắng,50.0,36.5,53.2,2.74,8.3,12.6,11.3
2023-05-12,Nha Trang,Trung Bộ,29.1,1001.3,0.5,17,83.1,1.6,3.7,Mưa nhẹ,38.0,28.3,39.5,2.65,11.8,0.6,12.1
2023-05-12,Đà Lạt,Tây Nguyên,20.0,996.3,3.7,276,94.6,5.3,0.0,Nắng,22.0,20.9,42.5,1.38,5.1,1.4,9.6
2023-05-12,Vũng Tàu,Nam Bộ,32.5,993.8,6.4,341,89.4,3.1,45.3,Mưa to,49.0,42.8,58.7,1.77,14.9,0.0,15.9
2023-05-12,Hạ Long,Bắc Bộ,34.4,1005.1,2.0,328,80.7,1.7,0.0,Mây,67.0,44.5,74.5,2.74,15.6,14.3,15.5
2023-05-13,Hà Nội,Bắc Bộ,34.9,999.1,7.9,146,80.9,1.4,26.6,Mưa to,73.0,57.1,63.6,3.8,12.4,8.3,18.4
2023-05-13,TP Hồ Chí Minh,Nam Bộ,30.1,1005.3,1.9,320,89.1,5.2,141.2,Dông,13.0,8.8,15.3,0.87,6.3,1.9,0.9
2023-05-13,Đà Nẵng,Trung Bộ,26.8,1003.6,4.4,55,81.3,4.9,4.1,Mưa nhẹ,41.0,27.3,21.8,2.49,6.2,7.8,4.4
2023-05-13,Hải Phòng,Bắc Bộ,32.1,1001.5,2.5,106,79.4,2.0,25.6,Mưa to,58.0,41.0,67.3,2.85,14.8,9.2,24.2
2023-05-13,Cần Thơ,Nam Bộ,30.0,1007.5,2.9,90,78.9,2.7,0.0,Nắng,66.0,48.7,75.0,3.1,16.9,10.5,15.8
2023-05-13,Huế,Trung Bộ,31.2,1002.2,1.8,55,75.3,2.1,0.0,Mây,42.0,35.1,51.0,2.51,10.2,12.5,12.6
2023-05-13,Nha Trang,Trung Bộ,29.7,998.1,1.0,194,71.2,4.1,0.0,Nắng,37.0,24.0,39.1,1.54,13.1,13.3,11.7
2023-05-13,Đà Lạt,Tây Nguyên,21.3,1008.1,1.2,358,89.6,0.3,58.6,Dông,32.0,24.1,39.5,0.88,12.9,4.6,12.1
2023-05-13,Vũng Tàu,Nam Bộ,32.2,999.4,2.2,52,78.5,3.8,40.6,Mưa to,37.0,34.7,47.7,1.68,11.5,5.1,8.1
2023-05-13,Hạ Long,Bắc Bộ,28.6,1001.9,5.0,49,85.1,5.9,0.0,Nắng,59.0,50.4,65.3,3.2,20.3,7.8,9.3
2023-05-14,Hà Nội,Bắc Bộ,28.9,995.0,4.6,313,85.1,6.5,2.8,Mưa nhẹ,56.0,50.7,81.0,2.98,17.0,0.1,11.6
2023-05-14,TP Hồ Chí Minh,Nam Bộ,29.8,993.6,5.4,164,91.5,3.3,0.0,Mây,65.0,54.5,73.0,3.42,13.5,12.4,18.2
2023-05-14,Đà Nẵng,Trung Bộ,27.4,1004.7,4.2,67,79.4,3.3,8.5,Mưa vừa,29.0,24.1,41.5,1.43,0.0,0.0,20.2
2023-05-14,Hải Phòng,Bắc Bộ,27.5,1004.3,4.5,67,83.9,2.0,15.2,Mưa vừa,50.0,42.8,60.8,2.28,18.0,3.5,18.6
2023-05-14,Cần Thơ,Nam Bộ,29.5,1000.1,2.3,161,75.0,0.6,0.0,Nắng,62.0,41.0,52.8,2.68,14.4,18.2,14.6
2023-05-14,Huế,Trung Bộ,31.5,999.3,2.1,336,76.0,1.1,0.0,Mây,42.0,30.9,50.2,3.56,11.0,1.0,10.2
2023-05-14,Nha Trang,Trung Bộ,31.6,999.1,0.6,213,65.4,3.8,0.0,Nắng,41.0,38.2,44.3,1.66,16.6,5.5,10.4
2023-05-14,Đà Lạt,Tây Nguyên,18.8,992.2,0.7,196,82.7,9.7,0.0,Nắng,37.0,30.4,36.3,1.71,11.0,8.4,13.6
2023-05-14,Vũng Tàu,Nam Bộ,29.4,1004.5,5.1,233,75.4,0.3,55.6,Dông,49.0,38.7,55.2,2.59,9.6,9.0,22.6
2023-05-14,Hạ Long,Bắc Bộ,28.4,994.3,6.8,233,80.9,0.6,76.5,Dông,29.0,20.5,30.4,2.2,1.0,0.5,21.2
2023-05-15,Hà Nội,Bắc Bộ,27.0,998.0,11.5,87,89.1,0.9,43.8,Mưa to,40.0,32.6,57.6,2.08,6.0,4.8,0.0
2023-05-15,TP Hồ Chí Minh,Nam Bộ,30.3,997.4,5.8,83,84.3,6.0,0.0,Nắng,80.0,62.2,77.2,3.84,6.2,18.3,38.8
2023-05-15,Đà Nẵng,Trung Bộ,31.4,1007.1,3.0,270,77.2,4.0,0.0,Mây,47.0,36.5,40.9,1.54,0.0,13.2,13.9
2023-05-15,Hải Phòng,Bắc Bộ,27.8,993.0,3.6,109,75.7,4.7,6.4,Mưa vừa,61.0,57.3,79.1,2.87,10.5,9.0,15.9
2023-05-15,Cần Thơ,Nam Bộ,26.0,993.1,9.9,219,83.7,1.6,0.0,Nắng,33.0,25.0,25.1,1.61,0.2,9.9,0.0
2023-05-15,Huế,Trung Bộ,27.4,996.0,7.6,280,83.4,3.5,0.0,Mây,48.0,40.2,57.9,3.43,13.1,0.0,9.6
2023-05-15,Nha Trang,Trung Bộ,31.1,1006.1,2.1,177,72.6,2.9,0.0,Nắng,57.0,41.4,58.0,1.92,9.4,1.1,9.6
2023-05-15,Đà Lạt,Tây Nguyên,18.2,997.6,4.9,126,80.9,2.7,51.9,Dông,31.0,17.0,47.6,2.23,5.9,0.4,3.2
2023-05-15,Vũng Tàu,Nam Bộ,28.3,1005.5,5.9,234,81.0,3.1,9.5,Mưa vừa,50.0,33.0,35.1,2.77,3.3,11.2,0.0
2023-05-15,Hạ Long,Bắc Bộ,31.5,1005.2,0.4,26,79.8,0.7,6.2,Mưa vừa,53.0,36.3,65.2,3.19,10.9,6.1,8.8
2023-05-16,Hà Nội,Bắc Bộ,31.7,993.6,1.7,81,79.8,0.6,0.0,Nắng,65.0,50.8,57.7,2.41,15.6,5.9,16.9
2023-05-16,TP Hồ Chí Minh,Nam Bộ,30.3,1001.7,1.1,60,85.0,5.9,0.0,Nắng,75.0,58.2,86.6,4.86,6.1,9.7,18.2
2023-05-16,Đà Nẵng,Trung Bộ,29.9,991.5,2.4,18,77.1,3.9,0.0,Mây,62.0,44.5,67.2,4.33,12.3,14.0,10.0
2023-05-16,Hải Phòng,Bắc Bộ,29.4,993.6,1.0,256,90.5,1.4,0.0,Nắng,49.0,42.0,51.1,2.51,14.2,11.5,17.4
2023-05-16,Cần Thơ,Nam Bộ,30.7,1002.3,6.3,77,88.0,2.1,53.3,Dông,34.0,28.5,52.9,1.28,13.5,5.0,5.1
2023-05-16,Huế,Trung Bộ,28.5,1001.0,5.0,328,68.5,1.6,0.0,Mây,39.0,27.7,52.4,1.84,8.2,11.7,17.8
2023-05-16,Nha Trang,Trung Bộ,31.3,993.7,8.6,355,73.1,1.3,0.0,Nắng,41.0,40.4,71.5,1.59,7.7,15.2,21.9
2023-05-16,Đà Lạt,Tây Nguyên,14.4,996.7,5.7,217,80.6,1.9,18.5,Mưa vừa,33.0,19.0,21.5,0.85,6.3,5.6,7.8
2023-05-16,Vũng Tàu,Nam Bộ,31.0,1000.7,7.9,107,89.8,2.6,23.1,Mưa vừa,43.0,29.6,52.2,2.46,3.8,5.5,10.7
2023-05-16,Hạ Long,Bắc Bộ,30.9,1001.6,0.6,30,71.0,1.1,21.1,Mưa vừa,43.0,24.2,38.5,2.8,11.6,6.3,9.1
2023-05-17,Hà Nội,Bắc Bộ,26.8,997.8,7.7,130,85.5,8.2,54.7,Dông,61.0,47.1,77.9,3.07,15.0,10.9,19.3
2023-05-17,TP Hồ Chí Minh,Nam Bộ,29.7,1004.2,1.2,290,84.0,1.7,50.1,Dông,,40.7,55.7,2.53,5.4,11.7,18.1
2023-05-17,Đà Nẵng,Trung Bộ,31.3,997.0,9.8,216,67.0,6.6,0.0,Mây,51.0,35.6,47.2,3.76,13.7,3.5,20.5
2023-05-17,Hải Phòng,Bắc Bộ,31.6,1011.7,3.7,58,85.1,6.8,25.5,Mưa to,48.0,34.9,51.9,2.3,8.7,4.1,4.8
2023-05-17,Cần Thơ,Nam Bộ,29.6,1007.9,4.2,237,85.5,7.0,0.0,Mây,53.0,33.3,39.1,2.1,26.3,6.7,13.4
2023-05-17,Huế,Trung Bộ,30.3,1005.4,1.7,206,76.4,1.0,1.8,Mưa nhẹ,51.0,41.4,42.1,2.43,16.8,6.9,19.5
2023-05-17,Nha Trang,Trung Bộ,28.2,999.5,2.1,81,83.2,5.7,23.2,Mưa vừa,48.0,36.0,65.1,1.86,4.9,1.9,8.8
2023-05-17,Đà Lạt,Tây Nguyên,15.4,992.6,0.7,11,91.3,1.6,68.7,Dông,21.0,15.3,19.9,1.14,1.8,8.0,14.0
2023-05-17,Vũng Tàu,Nam Bộ,28.4,999.8,7.9,96,89.8,3.0,14.6,Mưa vừa,38.0,32.0,47.3,1.89,1.9,9.6,4.7
2023-05-17,Hạ Long,Bắc Bộ,29.1,999.4,6.2,327,75.9,4.9,0.0,Nắng,69.0,53.6,80.1,2.2,21.9,10.4,14.0
2023-05-18,Hà Nội,Bắc Bộ,27.6,1007.8,5.3,38,83.9,2.3,6.1,Mưa vừa,58.0,44.0,77.1,3.56,5.0,9.1,13.8
2023-05-18,TP Hồ Chí Minh,Nam Bộ,30.7,1001.4,1.3,153,78.6,2.2,0.0,Nắng,74.0,49.0,64.2,3.14,11.3,12.6,22.1
2023-05-18,Đà Nẵng,Trung Bộ,34.7,999.8,2.4,357,82.2,1.0,12.3,Mưa vừa,59.0,43.9,74.1,2.59,15.3,3.4,14.6
2023-05-18,Hải Phòng,Bắc Bộ,30.5,993.9,6.4,189,79.0,7.8,9.2,Mưa vừa,59.0,44.2,58.1,2.94,4.8,9.8,4.0
2023-05-18,Cần Thơ,Nam Bộ,31.4,1000.5,7.9,304,89.1,2.0,35.7,Mưa to,44.0,35.9,61.2,2.48,7.3,7.8,15.0
2023-05-18,Huế,Trung Bộ,32.1,998.1,5.6,38,80.9,1.6,6.6,Mưa vừa,34.0,39.9,50.4,2.41,2.7,5.5,5.0
2023-05-18,Nha Trang,Trung Bộ,27.2,1000.9,0.9,162,78.8,2.3,0.0,Nắng,42.0,35.3,56.8,2.4,4.4,0.6,1.9
2023-05-18,Đà Lạt,Tây Nguyên,16.0,1000.3,4.7,285,82.9,6.4,0.0,Nắng,43.0,36.9,57.5,1.36,10.8,4.2,11.6
2023-05-18,Vũng Tàu,Nam Bộ,30.7,1000.7,3.1,172,77.6,4.0,0.0,Nắng,47.0,31.7,53.8,2.41,4.5,2.2,3.0
2023-05-18,Hạ Long,Bắc Bộ,30.0,998.4,4.0,177,86.5,1.7,0.0,Nắng,65.0,48.4,68.0,2.92,14.1,12.5,20.9
2023-05-19,Hà Nội,Bắc Bộ,27.6,998.2,1.6,230,82.5,1.5,11.1,Mưa vừa,63.0,44.4,86.2,3.17,11.2,5.6,16.0
2023-05-19,TP Hồ Chí Minh,Nam Bộ,30.7,996.1,0.9,217,87.2,9.2,0.0,Nắng,62.0,48.9,79.1,2.72,10.6,13.2,18.1
2023-05-19,Đà Nẵng,Trung Bộ,28.6,991.7,1.7,92,74.6,2.9,13.4,Mưa vừa,45.0,31.0,50.3,1.87,3.8,3.7,20.2
